plot_number,PTAG,sample_num,lab_num,depth_lb,pH_H2O,pH_KCl,N_t,C_t,S_t,C_N
P30,p116300,EXPA-S-P30-5,5116,40,5.04,4.06,0.062491945922374725,0.6265239119529724,< 0.05,10.025674552224988
P30,p116300,EXPA-S-P30-6,5117,50,5.15,4.17,0.05937806889414787,0.5424986481666565,< 0.05,9.13634711047539
S15,p119150,EXPA-S-S15-1,5118,5,4.52,3.79,0.22766141593456268,3.1967873573303223,< 0.05,14.041849578275412
S15,p119150,EXPA-S-S15-2,5119,10,4.42,3.83,0.20843972265720367,2.9534072875976562,< 0.05,14.169119253985855
S15,p119150,EXPA-S-S15-3,5120,20,4.34,3.82,0.0618906244635582,0.622538685798645,< 0.05,10.058691299280747
S15,p119150,EXPA-S-S15-4,5121,30,4.33,3.82,0.05928882583975792,0.5329466462135315,< 0.05,8.98898972386375
S15,p119150,EXPA-S-S15-5,5122,40,4.48,3.85,0.23246581852436066,3.228321075439453,< 0.05,13.887293607000332
S15,p119150,EXPA-S-S15-6,5123,50,4.48,3.9,0.21872295439243317,2.972219705581665,< 0.05,13.588970183023875
R20,p118200,EXPA-S-R20-1,5124,5,4.28,3.64,0.26346784830093384,3.987006187438965,< 0.05,15.132799744449247
R20,p118200,EXPA-S-R20-2,5125,10,4.2,3.64,0.2113673835992813,3.0288875102996826,< 0.05,14.3299664249143
R20,p118200,EXPA-S-R20-3,5126,20,4.29,3.69,0.18700885772705078,2.3564257621765137,< 0.05,12.60061042464545
R20,p118200,EXPA-S-R20-4,5127,30,4.18,3.7,0.1161053329706192,1.3881982564926147,< 0.05,11.956369453278278
R20,p118200,EXPA-S-R20-5,5128,40,4.25,3.72,0.10046298801898956,1.2386751174926758,< 0.05,12.329666297189377
R20,p118200,EXPA-S-R20-6,5129,50,4.4,3.77,0.0726306140422821,0.7009228467941284,< 0.05,9.650515227450567
L4,p112040,EXPA-S-L4-1,5130,5,4.26,3.48,0.24822455644607544,4.7334303855896,< 0.05,19.0691463139663
L4,p112040,EXPA-S-L4-2,5131,10,4.27,3.56,0.14968881011009216,1.9972292184829712,< 0.05,13.342541884153277
L4,p112040,EXPA-S-L4-3,5132,20,4.31,3.58,0.11076109111309052,1.2231372594833374,< 0.05,11.043022844858726
L4,p112040,EXPA-S-L4-4,5133,30,4.4,3.59,0.08742596954107285,0.5438739657402039,< 0.05,6.220965790773313
L4,p112040,EXPA-S-L4-5,5134,40,4.49,3.72,0.0670771449804306,0.3145248293876648,< 0.05,4.689001439751584
L4,p112040,EXPA-S-L4-6,5135,50,4.55,3.78,0.0669674500823021,0.24770383536815643,< 0.05,3.698869153054682
J22,p110220,EXPA-S-J22-1,5136,5,4.68,3.92,0.30996978282928467,4.7872209548950195,< 0.05,15.444153656524557
J22,p110220,EXPA-S-J22-2,5137,10,4.49,3.86,0.25834277272224426,3.8346447944641113,< 0.05,14.843243935400924
J22,p110220,EXPA-S-J22-3,5138,20,4.41,3.85,0.18811877071857452,2.542858839035034,< 0.05,13.51730520735301
J22,p110220,EXPA-S-J22-4,5139,30,4.35,3.83,0.12848317623138428,1.5337177515029907,< 0.05,11.937109561651335
J22,p110220,EXPA-S-J22-5,5140,40,4.45,3.85,0.10072270035743713,1.029968023300171,< 0.05,10.225778495265693
J22,p110220,EXPA-S-J22-6,5141,50,4.58,3.9,0.09118334949016571,0.956443727016449,< 0.05,10.489236602561997
Q19,p117190,EXPA-S-Q19-1,5142,5,4.24,3.65,0.27523717284202576,4.899375915527344,< 0.05,17.800560385567447
Q19,p117190,EXPA-S-Q19-2,5143,10,4.22,3.65,0.2604132294654846,4.4848737716674805,< 0.05,17.222142595723653
Q19,p117190,EXPA-S-Q19-3,5144,20,4.17,3.65,0.18256179988384247,3.018996477127075,< 0.05,16.536846585912027
Q19,p117190,EXPA-S-Q19-4,5145,30,4.09,3.63,0.14009684324264526,2.1688718795776367,< 0.05,15.481233048350624
Q19,p117190,EXPA-S-Q19-5,5146,40,4.23,3.67,0.11746451258659363,1.5434945821762085,< 0.05,13.140092681509747
Q19,p117190,EXPA-S-Q19-6,5147,50,4.42,3.67,0.10036547482013702,1.2766809463500977,< 0.05,12.7203198972357
L13,p112130,EXPA-S-L13-1,5148,5,4.71,3.92,0.30344873666763306,4.277074337005615,< 0.05,14.094882661153697
L13,p112130,EXPA-S-L13-2,5149,10,4.61,3.84,0.26797544956207275,3.6396498680114746,< 0.05,13.582027286303333
L13,p112130,EXPA-S-L13-3,5150,20,4.48,3.8,0.22318938374519348,2.7899093627929688,< 0.05,12.50018847660827
L13,p112130,EXPA-S-L13-4,5151,30,4.32,3.77,0.1688135266304016,1.9089794158935547,< 0.05,11.308213589264398
L13,p112130,EXPA-S-L13-5,5152,40,4.36,3.79,0.12084396183490753,1.1399017572402954,< 0.05,9.432840002362603
L13,p112130,EXPA-S-L13-6,5153,50,4.48,3.87,0.10464951395988464,0.8935061693191528,< 0.05,8.538082361869938
K19,p111190,EXPA-S-K19-1,5154,5,4.49,3.77,0.30354833602905273,4.800671100616455,< 0.05,15.8151784437948
K19,p111190,EXPA-S-K19-2,5155,10,4.4,3.77,0.2313150018453598,3.4442811012268066,< 0.05,14.890003128847647
K19,p111190,EXPA-S-K19-3,5156,20,4.51,3.73,0.1877654641866684,2.5743942260742188,< 0.05,13.710690819664611
K19,p111190,EXPA-S-K19-4,5157,30,4.48,3.73,0.12190611660480499,1.5501019954681396,< 0.05,12.715539126664638
