campaign,event_no,CSP,age_class_3,age_class_5,rarefy_100,shannon,simpson,LAI,event_start,event_end,event_mm_bo,event_mm_va,event_mm_tb,position_scb,thoughfall_mm,loss_sand_g ,loss_sand_g_m2,KE_area
3,13,CSP04,5,5,29.72287406,3.16605761133461,0.936114581887177,2.12,2010-06-19,2010-06-22,27.48,11.61,22.3,13,23.826714801444044,8.040000000000006,48.3782747849905,703.9038981216119
3,13,CSP04,5,5,29.72287406,3.16605761133461,0.936114581887177,2.12,2010-06-19,2010-06-22,27.48,11.61,22.3,14,24.548736462093864,2.3999999999999915,14.441276055220984,210.12056660346533
3,13,CSP04,5,5,29.72287406,3.16605761133461,0.936114581887177,2.12,2010-06-19,2010-06-22,27.48,11.61,22.3,15,23.104693140794225,6.099999999999994,36.70490997368676,534.0564401171424
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,1,14.440433212996389,4.690000000000012,28.22066029124451,410.61060723760767
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,2,36.101083032490976,10.64,64.02299051147992,931.5345119420329
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,3,23.826714801444044,6.3799999999999955,38.38972551346255,558.5705062208801
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,4,11.552346570397113,5.910000000000011,35.56164228598186,517.4218952610361
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,5,15.16245487364621,3.1799999999999926,19.134690773167826,278.40975074959186
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,6,36.101083032490976,3.1599999999999966,19.014346806041008,276.65874602789665
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,7,15.16245487364621,6.420000000000002,38.63041344771628,562.0725156642719
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,8,19.494584837545126,5.569999999999993,33.51579484482544,487.6548149922102
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,9,8.664259927797833,4.3700000000000045,26.295156817214995,382.5945316904782
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,10,15.16245487364621,7.189999999999998,43.263656182099666,629.4861974495502
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,11,3.6101083032490973,1.4699999999999989,8.845281583822876,128.69884704462285
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,12,7.9422382671480145,4.189999999999998,25.212061113073375,366.83548919521763
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,13,10.108303249097473,6.780000000000015,40.79660485599951,593.590600654793
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,14,12.996389891696753,3.6399999999999864,21.90260201708515,318.682859348589
3,13,CSP12,5,4,19.18847034,2.59877974008667,0.897252720321537,1.48,2010-06-19,2010-06-22,27.48,11.61,22.3,15,27.436823104693143,8.899999999999991,53.55306537144462,779.1971011545193
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,1,23.826714801444044,7.25,43.62468808348021,634.739211614637
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,2,18.772563176895307,4.710000000000008,28.341004258371328,412.3616119593028
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,3,14.440433212996389,1.8900000000000006,11.372504893486568,165.46994620022957
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,4,7.9422382671480145,3.009999999999991,18.11176705258966,263.52621061517954
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,5,24.548736462093864,2.920000000000016,17.57021920051902,255.64668936755174
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,6,11.552346570397113,1.5700000000000074,9.447001419457138,137.45387065310135
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,7,7.9422382671480145,1.789999999999992,10.770785057852308,156.71492259175108
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,8,25.992779783393505,5.1499999999999915,30.988571535161753,450.8837158366035
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,9,23.826714801444044,8.909999999999997,53.61323735500807,780.0726035153674
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,10,18.050541516245488,2.640000000000015,15.885403660743227,231.13262326381397
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,11,17.328519855595665,6.980000000000004,42.00004452726787,611.1006478717475
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,12,23.104693140794225,7.939999999999998,47.77655494935624,695.1488745131334
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,13,12.996389891696753,4.8700000000000045,29.303755995386044,426.36964973286695
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,14,18.772563176895307,2.980000000000004,17.931251101899477,260.8997035326374
3,13,CSP13,5,5,24.76232369,2.84867413181046,0.911582907820478,2.33,2010-06-19,2010-06-22,27.48,11.61,22.3,15,25.270758122743683,11.129999999999995,66.97141770608752,974.4341276235734
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,1,16.60649819494585,14.110000000000014,84.90266880798708,1235.3338311562122
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,2,23.826714801444044,7.529999999999987,45.309503623255914,659.2532777183736
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,3,7.9422382671480145,2.969999999999999,17.871079118336024,260.0242011717892
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,4,24.548736462093864,14.450000000000003,86.94851624914332,1265.1009114250355
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,5,18.050541516245488,5.290000000000006,31.830979305049734,463.14074888847364
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,6,52.70758122743682,5.939999999999998,35.74215823667205,520.0484023435783
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,7,20.216606498194945,1.6799999999999926,10.108893238654678,147.08439662242557
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,8,11.552346570397113,7.219999999999999,43.44417213278994,632.1127045320936
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,9,25.270758122743683,6.730000000000004,40.49574493818234,589.213088850553
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,10,22.382671480144406,3.510000000000005,21.120366230760794,307.30132865756957
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,11,10.108303249097473,4.490000000000009,27.017220619976072,393.10056002065187
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,12,18.050541516245488,0.9899999999999949,5.957026372778645,86.6747337239293
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,13,5.776173285198556,1.3799999999999955,8.303733731752066,120.81932579699257
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,14,25.270758122743683,6.170000000000016,37.12611385863084,540.1849566430787
3,13,CSP15,5,5,26.26621869,2.95684772899906,0.922130608306653,1.69,2010-06-19,2010-06-22,27.48,11.61,22.3,15,14.440433212996389,5.27000000000001,31.710635337922916,461.3897441667784
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,1,23.104693140794225,1.4500000000000028,8.724937616696058,126.94784232292766
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,2,13.718411552346572,2.1000000000000085,12.636116548318457,183.85549577803354
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,3,17.328519855595665,4.02000000000001,24.189137392495294,351.95194906080656
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,4,12.996389891696753,3.890000000000015,23.406901606170848,340.57041836978584
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,5,32.49097472924188,3.1200000000000045,18.773658871787372,273.1567365845063
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,6,14.440433212996389,4.180000000000007,25.151889129510007,365.9599868343706
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,7,31.768953068592058,3.210000000000008,19.315206723858182,281.0362578321366
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,8,64.98194945848375,8.909999999999997,53.61323735500807,780.0726035153674
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,9,21.660649819494584,4.099999999999994,24.670513261002565,358.95596794758734
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,10,18.772563176895307,6.060000000000002,36.464222039433125,530.554430673752
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,11,18.050541516245488,3.6599999999999966,22.022945984212054,320.4338640702854
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,12,35.37906137184115,7.319999999999993,44.04589196842411,640.8677281405708
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,13,17.328519855595665,6.27000000000001,37.72783369426501,548.9399802515559
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,14,22.382671480144406,1.9899999999999949,11.974224729120744,174.22496980870682
3,13,CSP16,1,1,19.83457198,2.63189534329409,0.88173806480979,1.95,2010-06-19,2010-06-22,27.48,11.61,22.3,15,20.216606498194945,2.1200000000000045,12.756460515445275,185.60650049972875
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,1,38.26714801444044,3.6599999999999966,22.022945984212054,320.4338640702854
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,2,11.552346570397113,2.000000000000014,12.03439671268428,175.1004721695563
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,3,12.996389891696753,2.569999999999993,15.46419977579915,225.00410673787763
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,4,24.548736462093864,5.609999999999985,33.75648277907908,491.15682443560064
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,5,20.216606498194945,5.460000000000008,32.8539030256279,478.02428902288597
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,6,5.776173285198556,2.8400000000000034,17.088843332011578,248.64267048076846
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,7,14.440433212996389,5.420000000000002,32.61321509137417,474.52227957949424
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,8,15.16245487364621,2.200000000000017,13.237836383952716,192.61051938651204
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,9,34.65703971119133,7.299999999999997,43.925548001297294,639.1167234188756
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,10,12.274368231046932,4.480000000000004,26.957048636412622,392.22505765980367
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,11,18.772563176895307,6.099999999999994,36.70490997368676,534.0564401171424
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,12,10.108303249097473,1.5999999999999943,9.627517370147322,140.08037773564354
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,13,15.884476534296029,2.780000000000001,16.727811430631036,243.38965631568158
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,14,20.938628158844768,2.6899999999999977,16.18626357856023,235.51013506805134
3,13,CSP17,1,2,20.18729069,2.51963828654328,0.86276924203689,2.26,2010-06-19,2010-06-22,27.48,11.61,22.3,15,30.32490974729242,2.6500000000000057,15.945575644306592,232.00812562466092
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,1,10.830324909747292,3.6400000000000006,21.902602017085236,318.6828593485902
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,2,12.274368231046932,5.490000000000009,33.03441897631817,480.65079610542944
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,3,17.328519855595665,3.6400000000000006,21.902602017085236,318.6828593485902
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,4,12.996389891696753,3.089999999999989,18.593142921097016,270.53022950196157
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,5,2.888086642599278,1.079999999999984,6.49857422484937,94.55425497155834
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,6,7.9422382671480145,4.160000000000011,25.03154516238319,364.2089821126754
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,7,11.552346570397113,1.980000000000004,11.914052745557377,173.34946744785984
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,8,22.382671480144406,1.990000000000009,11.974224729120829,174.22496980870807
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,9,19.494584837545126,3.4299999999999926,20.638990362253352,300.2973097707863
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,10,15.16245487364621,3.489999999999995,21.000022263633888,305.55032393587305
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,11,18.772563176895307,7.839999999999989,47.17483511372198,686.3938509046549
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,12,8.664259927797833,3.8599999999999994,23.22638565548049,337.9439112872412
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,13,17.328519855595665,4.240000000000009,25.51292103089055,371.2130009994575
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,14,10.108303249097473,3.25,19.555894658111818,284.53826727552695
3,13,CSP23,1,2,27.97959928,3.02642599438442,0.91723017855245,3.11,2010-06-19,2010-06-22,27.48,11.61,22.3,15,25.270758122743683,3.6599999999999966,22.022945984212054,320.4338640702854
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,1,20.938628158844768,5.069999999999993,30.50719566665439,443.8796969498214
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,2,14.440433212996389,5.359999999999999,32.25218318999364,469.26926541440747
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,3,7.9422382671480145,5.5,33.094590959881536,481.5262984662764
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,4,25.270758122743683,3.9000000000000057,23.467073589734213,341.4459207306328
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,5,8.664259927797833,7.36999999999999,44.3467518862412,645.2452399448096
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,6,8.664259927797833,6.469999999999985,38.93127336553328,566.4500274685092
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,7,17.328519855595665,4.750000000000014,28.581692192625045,415.86362140269443
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,8,13.718411552346572,7.319999999999993,44.04589196842411,640.8677281405708
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,9,21.660649819494584,5.760000000000019,34.6590625325306,504.2893598483202
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,10,7.9422382671480145,1.6700000000000017,10.048721255091312,146.2088942615786
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,11,10.108303249097473,1.289999999999992,7.762185879681257,112.9398045493623
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,12,10.108303249097473,2.569999999999993,15.46419977579915,225.00410673787763
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,13,13.718411552346572,2.9399999999999977,17.690563167645752,257.3976940892457
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,14,14.440433212996389,6.260000000000005,37.66766171070156,548.0644778907077
3,13,CSP24,1,1,21.00936282,2.67390313434848,0.899807995250157,2.79,2010-06-19,2010-06-22,27.48,11.61,22.3,15,9.386281588447654,2.4499999999999886,14.74213597303807,214.49807840770393
3,13,CSP25,1,2,16.77861972,2.33790930497816,0.855971684531093,2.1,2010-06-19,2010-06-22,27.48,11.61,22.3,1,14.440433212996389,2.5999999999999943,15.64471572648942,227.63061382042108
3,13,CSP25,1,2,16.77861972,2.33790930497816,0.855971684531093,2.1,2010-06-19,2010-06-22,27.48,11.61,22.3,2,15.16245487364621,4.690000000000012,28.22066029124451,410.61060723760767
3,13,CSP25,1,2,16.77861972,2.33790930497816,0.855971684531093,2.1,2010-06-19,2010-06-22,27.48,11.61,22.3,3,18.050541516245488,8.049999999999997,48.43844676855387,704.7794004824588
